_id,Year,GEO_ID,CountyName,StateName,StateCode,CountyCode,TotalEstimate,TotalMargin
1232,2022,0500000US51069,Frederick County,Virginia,51,69,92443,4614
1233,2022,0500000US51071,Giles County,Virginia,51,71,61987,3840
1234,2022,0500000US51073,Gloucester County,Virginia,51,73,83750,4392
1235,2022,0500000US51075,Goochland County,Virginia,51,75,105600,8544
1236,2022,0500000US51077,Grayson County,Virginia,51,77,43348,4570
1237,2022,0500000US51079,Greene County,Virginia,51,79,81338,5401
1238,2022,0500000US51081,Greensville County,Virginia,51,81,51823,7174
1239,2022,0500000US51083,Halifax County,Virginia,51,83,49145,2546
1240,2022,0500000US51085,Hanover County,Virginia,51,85,104678,3515
1241,2022,0500000US51087,Henrico County,Virginia,51,87,82424,1734
1242,2022,0500000US51089,Henry County,Virginia,51,89,43694,2612
1243,2022,0500000US51091,Highland County,Virginia,51,91,57070,8245
1244,2022,0500000US51093,Isle of Wight County,Virginia,51,93,91680,3754
1245,2022,0500000US51095,James City County,Virginia,51,95,100711,4670
1246,2022,0500000US51097,King and Queen County,Virginia,51,97,70147,18853
1247,2022,0500000US51099,King George County,Virginia,51,99,103264,8402
1248,2022,0500000US51101,King William County,Virginia,51,101,79398,9419
1249,2022,0500000US51103,Lancaster County,Virginia,51,103,62674,4452
1250,2022,0500000US51105,Lee County,Virginia,51,105,41619,5140
1251,2022,0500000US51107,Loudoun County,Virginia,51,107,170463,3497
1252,2022,0500000US51109,Louisa County,Virginia,51,109,76594,7338
1253,2022,0500000US51111,Lunenburg County,Virginia,51,111,54438,7866
1254,2022,0500000US51113,Madison County,Virginia,51,113,74586,6473
1255,2022,0500000US51115,Mathews County,Virginia,51,115,79054,14979
1256,2022,0500000US51117,Mecklenburg County,Virginia,51,117,51265,4199
1257,2022,0500000US51119,Middlesex County,Virginia,51,119,69389,6513
1258,2022,0500000US51121,Montgomery County,Virginia,51,121,65270,3554
1259,2022,0500000US51125,Nelson County,Virginia,51,125,64028,11161
1260,2022,0500000US51127,New Kent County,Virginia,51,127,113120,6953
1261,2022,0500000US51131,Northampton County,Virginia,51,131,54693,7151
1262,2022,0500000US51133,Northumberland County,Virginia,51,133,64655,9266
1263,2022,0500000US51135,Nottoway County,Virginia,51,135,62366,8677
1264,2022,0500000US51137,Orange County,Virginia,51,137,87309,8209
1265,2022,0500000US51139,Page County,Virginia,51,139,56760,4228
1266,2022,0500000US51141,Patrick County,Virginia,51,141,49180,5345
1267,2022,0500000US51143,Pittsylvania County,Virginia,51,143,52619,3032
1268,2022,0500000US51145,Powhatan County,Virginia,51,145,108089,4924
1269,2022,0500000US51147,Prince Edward County,Virginia,51,147,57304,3789
1270,2022,0500000US51149,Prince George County,Virginia,51,149,80318,5072
1271,2022,0500000US51153,Prince William County,Virginia,51,153,123193,2696
1272,2022,0500000US51155,Pulaski County,Virginia,51,155,59740,3839
1273,2022,0500000US51157,Rappahannock County,Virginia,51,157,98663,11140
1274,2022,0500000US51159,Richmond County,Virginia,51,159,62708,11642
1275,2022,0500000US51161,Roanoke County,Virginia,51,161,80872,1889
1276,2022,0500000US51163,Rockbridge County,Virginia,51,163,61903,3537
1277,2022,0500000US51165,Rockingham County,Virginia,51,165,73232,2332
1278,2022,0500000US51167,Russell County,Virginia,51,167,44088,3911
1279,2022,0500000US51169,Scott County,Virginia,51,169,44535,2841
1280,2022,0500000US51171,Shenandoah County,Virginia,51,171,62149,4154
1281,2022,0500000US51173,Smyth County,Virginia,51,173,45061,3249
1282,2022,0500000US51175,Southampton County,Virginia,51,175,67813,7247
1283,2022,0500000US51177,Spotsylvania County,Virginia,51,177,105068,4750
1284,2022,0500000US51179,Stafford County,Virginia,51,179,128036,4073
1285,2022,0500000US51181,Surry County,Virginia,51,181,68655,7518
1286,2022,0500000US51183,Sussex County,Virginia,51,183,59195,6893
1287,2022,0500000US51185,Tazewell County,Virginia,51,185,46508,3300
1288,2022,0500000US51187,Warren County,Virginia,51,187,79313,7029
1289,2022,0500000US51191,Washington County,Virginia,51,191,59116,2547
1290,2022,0500000US51193,Westmoreland County,Virginia,51,193,56647,6946
1291,2022,0500000US51195,Wise County,Virginia,51,195,47541,3057
1292,2022,0500000US51197,Wythe County,Virginia,51,197,53921,4026
1293,2022,0500000US51199,York County,Virginia,51,199,105154,3549
1294,2022,0500000US51510,Alexandria city,Virginia,51,510,113179,2531
1295,2022,0500000US51520,Bristol city,Virginia,51,520,45250,3145
1296,2022,0500000US51530,Buena Vista city,Virginia,51,530,48783,6971
1297,2022,0500000US51540,Charlottesville city,Virginia,51,540,67177,5125
1298,2022,0500000US51550,Chesapeake city,Virginia,51,550,92703,2198
1299,2022,0500000US51570,Colonial Heights city,Virginia,51,570,72216,5437
1300,2022,0500000US51580,Covington city,Virginia,51,580,45737,7034
1301,2022,0500000US51590,Danville city,Virginia,51,590,41484,3434
1302,2022,0500000US51595,Emporia city,Virginia,51,595,41442,5963
1303,2022,0500000US51600,Fairfax city,Virginia,51,600,128708,12089
1304,2022,0500000US51610,Falls Church city,Virginia,51,610,164536,13182
1305,2022,0500000US51620,Franklin city,Virginia,51,620,57537,5197
1306,2022,0500000US51630,Fredericksburg city,Virginia,51,630,83445,5309
1307,2022,0500000US51640,Galax city,Virginia,51,640,44612,9343
1308,2022,0500000US51650,Hampton city,Virginia,51,650,64430,1991
1309,2022,0500000US51660,Harrisonburg city,Virginia,51,660,56050,1802
1310,2022,0500000US51670,Hopewell city,Virginia,51,670,50661,5284
1311,2022,0500000US51678,Lexington city,Virginia,51,678,93651,19616
1312,2022,0500000US51680,Lynchburg city,Virginia,51,680,56243,2807
1313,2022,0500000US51683,Manassas city,Virginia,51,683,110559,8526
1314,2022,0500000US51685,Manassas Park city,Virginia,51,685,91673,14807
1315,2022,0500000US51690,Martinsville city,Virginia,51,690,39127,3628
1316,2022,0500000US51700,Newport News city,Virginia,51,700,63355,2100
1317,2022,0500000US51710,Norfolk city,Virginia,51,710,60998,1879
1318,2022,0500000US51720,Norton city,Virginia,51,720,36974,9394
1319,2022,0500000US51730,Petersburg city,Virginia,51,730,46930,3098
1320,2022,0500000US51735,Poquoson city,Virginia,51,735,114503,8375
1321,2022,0500000US51740,Portsmouth city,Virginia,51,740,57154,2467
1322,2022,0500000US51750,Radford city,Virginia,51,750,51039,7281
1323,2022,0500000US51760,Richmond city,Virginia,51,760,59606,2362
1324,2022,0500000US51770,Roanoke city,Virginia,51,770,51523,2303
1325,2022,0500000US51775,Salem city,Virginia,51,775,68402,4772
1326,2022,0500000US51790,Staunton city,Virginia,51,790,59731,5343
1327,2022,0500000US51800,Suffolk city,Virginia,51,800,87758,3707
1328,2022,0500000US51810,Virginia Beach city,Virginia,51,810,87544,1964
1329,2022,0500000US51820,Waynesboro city,Virginia,51,820,52519,4615
1330,2022,0500000US51830,Williamsburg city,Virginia,51,830,66815,4892
1331,2022,0500000US51840,Winchester city,Virginia,51,840,62495,4330
